,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership,black,female,adm,boston,college,zyearsexp,zofjobs,sumq,zsumq,sumq_med,half,qall,qallxb,qblack,qblackxb,qwhite,qwhitexb,qall_med,qallxb_med,qblack_med,qblackxb_med,qwhite_med,qwhitexb_med
4603,a,83b,4,5,26,0,0,0,0,13,1,0,0,0,0,Kenya,f,b,0.0,1.0,1.0,b,s,370.0,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1.0,some,,1.0,,,,,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public,1,1,0,1,0,3.5993026849895715,1.0980025475115718,3.5993026849895715,0.2307000309253195,1,1,0.08599323141389292,0.08599323141389292,0.08104082661461681,0.11332224534529511,0.08798099606493415,0.09077371369475162,1,1,1,1,1,1
4635,a,8b,4,4,7,1,1,0,0,266,4,1,1,1,0,Latonya,f,b,1.0,0.0,0.0,b,s,375.0,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,0,1,0,-0.16709231011458517,0.2777429361629978,4.832907689885415,0.9390531046545418,1,1,0.07475854225892692,0.07475854225892692,0.0520502065121464,0.04448989822102204,0.08615612426261038,0.13909445531150633,1,1,0,0,1,1
662,b,12,4,4,4,0,0,0,1,27,1,0,0,1,0,Allison,f,w,0.0,1.0,0.0,c,a,541.0,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,1.0,some,,0.0,28.5,14.0,,,0.0,0.6859163,0.26268256,10.569495,0.15291324,0.11431078,9.50189,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,0,1,1,0,0,-0.7617862567099783,0.2777429361629978,1.2382137432900215,-1.1250699299319364,0,1,0.039134248758281996,0.039134248758281996,0.03671453860524671,0.03298069355961263,0.04287918660197004,0.020567725658625503,0,0,0,0,0,0
2396,b,248,4,6,7,0,0,0,1,257,4,0,0,1,1,Allison,f,w,0.0,1.0,0.0,b,a,885.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0,1,1,1,0,-0.16709231011458517,1.9182621588601458,2.832907689885415,-0.20937458641020124,0,1,0.11344325770423819,0.11344325770423819,0.10859570914518529,0.10353912480930111,0.12194024471822695,0.14009615053058533,1,1,1,1,1,1
546,359,11,4,4,2,0,1,1,0,267,4,1,1,1,0,Allison,f,w,1.0,0.0,0.0,b,s,193.0,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1.0,3,,1.0,,,,,0.0,0.012217032,0.932447,10.864771,0.0827644,0.23799257,9.987277,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,0,1,0,1,0,-1.158248887773574,0.2777429361629978,3.841751112226426,0.369917274672269,1,1,0.026432855435054546,0.026432855435054546,0.008156115091403406,0.016004617930368524,0.04802886800804562,0.06831762598053905,0,0,0,0,0,0
4100,259,6,4,3,7,0,0,0,1,274,4,0,0,0,0,Kareem,m,b,0.0,1.0,0.0,b,s,105.0,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1.0,some,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.06458350017046934,0.07046341573920768,0.0885808983296455,0,0,0,1,0,1
797,b,13,4,6,4,0,0,0,0,25,1,1,1,1,1,Emily,f,w,1.0,0.0,0.0,c,a,569.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1.0,2,colp,0.0,,,,,,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,1,1,0,0,-0.7617862567099783,1.9182621588601458,3.2382137432900215,0.023357761132806593,0,1,0.14330953600794583,0.14330953600794583,0.10255109801065376,0.053174271350864284,0.18105008454807425,0.12611524027839577,1,1,1,0,1,1
3192,210,35,4,6,8,0,1,0,0,267,4,0,1,0,0,Kenya,f,b,1.0,0.0,0.0,b,s,65.0,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1.0,some,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,0,1,0,0.031139005417212574,1.9182621588601458,2.0311390054172125,-0.6697612659461185,0,1,0.0605120203973141,0.0605120203973141,0.043246639828228114,0.06469905450597986,0.07576266850259154,0.11244943552270059,0,0,0,1,0,1
2109,a,21b,4,5,26,0,0,0,0,13,1,1,0,0,0,Latonya,f,b,0.0,1.0,0.0,b,s,312.0,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1.0,some,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,0,1,0,3.5993026849895715,1.0980025475115718,4.5993026849895715,0.8049138764576911,1,1,0.09449834060795897,0.09449834060795897,0.08153780056532878,0.11251977709684302,0.10037722895988305,0.10202735152535469,1,1,1,1,1,1
1504,b,18,4,4,9,0,1,0,0,34,1,1,1,1,0,Kenya,f,b,1.0,0.0,0.0,c,a,709.0,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,1.0,,,0.0,,,,,0.0,0.01138907,0.9437346,11.071672,0.03328895,0.36991814,10.143056,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,0,0,0.2293703209490103,0.2777429361629978,4.229370320949011,0.5924935911150795,1,1,0.05537143251017875,0.05537143251017875,0.04828896818934481,0.036606155569308955,0.05998624862552576,0.032304554644965844,0,0,0,0,0,0
1734,b,2,3,4,6,0,0,0,0,185,1,1,0,1,1,Ebony,f,b,0.0,1.0,0.0,c,a,751.0,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,0.0,,,0.0,,40.0,,40.0,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,1,1,0,0,-0.3653236256463829,0.2777429361629978,2.6346763743536172,-0.32320175240665583,0,1,0.1018749221664269,0.1018749221664269,0.09078418375862496,0.07004664019716152,0.10960300845152837,0.06567811212983776,1,1,1,1,1,0
1665,144,19,4,4,8,0,0,0,0,34,1,1,0,0,0,Keisha,f,b,0.0,1.0,0.0,b,s,23.0,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1.0,some,,1.0,,,,,0.0,0.11557841,0.74016935,10.15933,0.17858812,0.32704794,9.862822,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,1,0,1,0,0.031139005417212574,0.2777429361629978,1.0311390054172125,-1.24397511147849,0,1,0.05225250922000929,0.05225250922000929,0.03556389014856453,0.0474723700305343,0.06551866046317631,0.07827597981951968,0,0,0,0,0,0
178,1,1,4,6,18,0,1,0,0,13,1,0,0,1,0,Brett,m,w,1.0,0.0,0.0,b,s,1.0,0.0,0.9627329,11.11929,0.0,0.78012425,11.039749,1.0,3,somcol,1.0,42.0,232.0,42.0,232.0,0.0,0.0047782115,0.9753126,10.97779,0.05216214,0.37540814,10.175078,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,0,0,0,1,0,2.0134521607351896,1.9182621588601458,4.01345216073519,0.46851039401842653,1,1,0.041633458818502174,0.041633458818502174,0.057699654439797174,0.047414684504197266,0.03170087330832831,0.02483744508592838,0,0,1,0,0,0
533,b,11,2,2,7,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,1.0,0.0,0.0,c,a,517.0,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,0.0,,,1.0,1166.0,10000.0,14.3,175.0,1.0,0.019722056,0.79926556,10.714818,0.09766058,0.3187502,9.934404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private,0,1,1,0,0,-0.16709231011458517,-1.3627762865341502,0.8329076898854149,-1.3578022774749445,0,1,0.035397780912401,0.035397780912401,0.03559306408769348,0.026034850594373306,0.035603971200635215,0.017796267742612507,0,0,0,0,0,0
1518,238,18,4,4,2,0,1,1,0,267,4,1,1,1,0,Aisha,f,b,1.0,0.0,0.0,b,s,84.0,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1.0,1,,1.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public,1,1,0,1,0,-1.158248887773574,0.2777429361629978,3.841751112226426,0.369917274672269,1,1,0.026432855435054546,0.026432855435054546,0.008156115091403406,0.016004617930368524,0.04802886800804562,0.06831762598053905,0,0,0,0,0,0
443,a,10b,2,3,8,1,0,0,1,263,4,0,0,0,0,Tamika,f,b,0.0,1.0,0.0,b,s,297.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0.0,some,,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,1,0,1,0,0.031139005417212574,-0.5425166751855762,2.0311390054172125,-0.6697612659461185,0,1,0.08225907912076841,0.08225907912076841,0.05012976690177334,0.0722198936939623,0.10678023853909191,0.13379004006820505,1,1,0,1,1,1
315,b,10,4,3,5,0,0,0,0,268,4,0,0,0,0,Tyrone,m,b,0.0,1.0,0.0,c,s,475.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1.0,3,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,0,0,0,0,-0.5635549411781806,-0.5425166751855762,-0.5635549411781806,-2.1596704550002253,0,1,0.04205412634799961,0.04205412634799961,0.030308875636943823,0.04384803727927691,0.052364372977452806,0.03964658906070869,0,0,0,0,0,0
4283,b,7,3,3,2,0,1,1,0,316,6,1,1,1,1,Keisha,f,b,1.0,0.0,0.0,c,a,1224.0,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,0.0,,,1.0,17.4,130.0,17.4,130.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,0,0,-1.158248887773574,-0.5425166751855762,4.841751112226426,0.9441311202046405,1,1,0.0756075996345311,0.0756075996345311,0.027807531417426472,0.02435429172662041,0.1251043191084143,0.09015475707064574,1,1,0,0,1,1
2714,249,29,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0.0,1.0,0.0,b,s,94.0,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,0,1,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,1,0.03822182636968442,0.03822182636968442,0.03409452673530628,0.029470236303190202,0.04066042320108677,0.07217879019820302,0,0,0,0,0,0
2973,307,3,4,4,6,0,0,0,0,285,4,1,0,1,0,Tamika,f,b,0.0,1.0,0.0,b,s,149.0,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,1.0,,somcol,1.0,35.1,400.0,,,0.0,0.0010749799,0.99092984,10.582282,0.14975813,0.2260817,9.87663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Public,1,1,0,1,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,1,0.03822182636968442,0.03822182636968442,0.03409452673530628,0.023957547397667877,0.04066042320108677,0.05729225837519477,0,0,0,0,0,0
3960,b,6,3,3,7,0,1,0,1,253,3,0,1,1,0,Aisha,f,b,1.0,0.0,0.0,c,s,1152.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0.0,,,1.0,92.6,200.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private,1,1,0,0,0,-0.16709231011458517,-0.5425166751855762,3.832907689885415,0.3648392591221703,1,1,0.05659902711093161,0.05659902711093161,0.05175458069781565,0.044387937500215746,0.06300519126847007,0.054063364908742695,0,0,0,0,0,0
4023,b,6,3,3,15,0,0,0,0,313,5,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,1169.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0.0,,,1.0,46.5,126.0,40.1,125.0,0.0,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public,1,1,1,0,0,1.4187582141397967,-0.5425166751855762,4.418758214139797,0.7012427415614348,1,1,0.08425862174072918,0.08425862174072918,0.06622723627376487,0.06404900788033493,0.09941924748030762,0.08327535641648104,1,1,1,1,1,1
3378,b,4,4,4,7,0,0,0,0,316,6,1,1,1,0,Sarah,f,w,1.0,0.0,0.0,c,a,1060.0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1.0,5,,1.0,77.2,1507.0,,,0.0,0.016718445,0.899273,10.58474,0.09995837,0.23943888,9.822061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,0,1,1,0,0,-0.16709231011458517,0.2777429361629978,2.832907689885415,-0.20937458641020124,0,1,0.06492529250941236,0.06492529250941236,0.04583509214213794,0.08190597596143445,0.08266523861029212,0.10151780402100308,0,0,0,1,1,1
3264,b,4,3,2,12,0,1,0,1,255,3,0,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,1025.0,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,0.0,some,colp,0.0,1432.0,8504.0,1432.0,8504.0,1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit,1,1,1,0,0,0.8240642675444035,-1.3627762865341502,5.824064267544403,1.5081889346368142,1,1,0.1593458867977618,0.1593458867977618,0.15234904080813716,0.12592227217694396,0.17066671986823073,0.08421536870448992,1,1,1,1,1,1
1581,a,18b,1,3,10,0,0,0,1,27,1,0,0,0,0,Hakim,m,b,0.0,1.0,1.0,b,s,309.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0.0,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,0,0,1,0,0.42760163648080807,-0.5425166751855762,1.4276016364808082,-1.0163207794855809,0,1,0.06133547831431068,0.06133547831431068,0.04648059556707742,0.03588911250794184,0.0757987060333795,0.08257151156676346,0,0,0,0,0,1
1067,b,15,4,4,21,0,0,0,1,34,1,1,1,1,0,Anne,f,w,1.0,0.0,0.0,c,a,618.0,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,1.0,1,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0,1,1,0,0,2.6081461073305827,0.2777429361629978,6.608146107330583,1.9584195830725333,1,1,0.11977775222653325,0.11977775222653325,0.0993210710411897,0.14398867158002188,0.13926688772817553,0.07041405411684235,1,1,1,1,1,0
1488,b,18,4,2,7,1,0,0,1,313,5,0,0,1,0,Kenya,f,b,0.0,1.0,0.0,c,a,704.0,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,0,0,-0.16709231011458517,-1.3627762865341502,2.832907689885415,-0.20937458641020124,0,1,0.0641134458941617,0.0641134458941617,0.050510752604239526,0.06936853936611888,0.07158720242750038,0.059944352257360646,0,0,0,1,0,0
4233,b,7,3,4,6,0,0,0,0,185,1,1,0,1,0,Ebony,f,b,0.0,1.0,0.0,c,a,1209.0,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,1,0,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,1,0.03822182636968442,0.03822182636968442,0.03409452673530628,0.024298294555753316,0.04066042320108677,0.020487678045438832,0,0,0,0,0,0
4784,b,9,4,3,6,0,1,0,0,313,5,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,1337.0,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1.0,5,somcol,0.0,12.0,210.0,12.0,210.0,0.0,0.08995633,0.8628821,10.987274,0.027947599,0.60676855,10.978985,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,0,1,1,0,0,-0.3653236256463829,-0.5425166751855762,3.6346763743536172,0.25101209312571576,1,1,0.04983008420898629,0.04983008420898629,0.04181648459473813,0.019737315175259635,0.05554359200040988,0.03447066711389338,0,0,0,0,0,0
3607,48,48,4,4,6,0,0,0,0,285,4,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,b,s,263.0,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1,0,1,0,-0.3653236256463829,0.2777429361629978,1.6346763743536172,-0.8974155979390274,0,1,0.03822182636968442,0.03822182636968442,0.03409452673530628,0.029470236303190202,0.04066042320108677,0.07217879019820302,0,0,0,0,0,0
1263,86,16,4,4,2,0,1,1,0,267,4,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,b,s,279.0,0.14484343,0.71607727,9.967776,0.06885808,0.263203,9.643809,1.0,some,somcol,1.0,,7000.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Private,1,1,0,1,0,-1.158248887773574,0.2777429361629978,3.841751112226426,0.369917274672269,1,1,0.026432855435054546,0.026432855435054546,0.008156115091403406,0.006719842448402514,0.04802886800804562,0.058388455952661955,0,0,0,0,0,0
4363,b,70,2,7,18,0,1,0,1,304,1,0,1,1,1,Tamika,f,b,1.0,0.0,0.0,b,a,1241.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0.0,,,0.0,,,,,0.0,0.011153428,0.97551686,10.752698,0.029651795,0.6708379,10.8619175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private,1,1,1,1,0,2.0134521607351896,2.73852177020872,7.01345216073519,2.191151930615541,1,1,0.18569593198263695,0.18569593198263695,0.18678907077418866,0.17806028388388517,0.19087922048156541,0.17968343261594033,1,1,1,1,1,1
3827,285,5,4,3,7,0,0,0,1,274,4,0,0,0,0,Matthew,m,w,0.0,1.0,0.0,b,s,128.0,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,0,1,0,-0.16709231011458517,-0.5425166751855762,0.8329076898854149,-1.3578022774749445,0,1,0.055322655867895816,0.055322655867895816,0.040206920268498196,0.033481104175480725,0.07046341573920768,0.09430114426857572,0,0,0,0,0,1
623,b,12,4,4,6,0,0,0,1,313,5,1,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,530.0,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1.0,,,0.0,,,,,0.0,0.125,0.875,11.814311,0.0,0.89285713,11.36244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Private,1,1,1,0,0,-0.3653236256463829,0.2777429361629978,2.6346763743536172,-0.32320175240665583,0,1,0.04705550921347063,0.04705550921347063,0.04081446504901628,0.021220340798531266,0.05275620829787936,0.026576393154519692,0,0,0,0,0,0
4304,b,7,4,4,11,0,0,0,1,329,6,0,0,1,0,Latoya,f,b,0.0,1.0,0.0,c,a,1230.0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1.0,,,0.0,47.6,1475.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public,1,1,1,0,0,0.6258329520126058,0.2777429361629978,2.6258329520126056,-0.328279767956755,0,1,0.05046847795361637,0.05046847795361637,0.05146996650746741,0.048154675069727364,0.05170685073412029,0.03395388825297476,0,0,0,0,0,0
1551,b,181,3,3,7,0,0,0,1,385,6,1,0,1,1,Tanisha,f,b,0.0,1.0,0.0,b,a,713.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0.0,,,0.0,,,,,,0.031583674,0.9133695,10.558777,0.13673589,0.21400186,9.727764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,1,0,-0.16709231011458517,-0.5425166751855762,3.832907689885415,0.3648392591221703,1,1,0.12381556631998003,0.12381556631998003,0.10921229568810426,0.10874467942612298,0.13753655550606747,0.22036378613972768,1,1,1,1,1,1
2549,b,267,4,5,14,0,1,0,1,285,3,0,1,1,0,Tanisha,f,b,1.0,0.0,1.0,b,a,907.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,1,0,1.220526898607999,1.0980025475115718,5.220526898607999,1.161629421097352,1,1,0.07166710088632218,0.07166710088632218,0.07095918128556622,0.06833189814459102,0.0748855410548624,0.10727127478228277,1,1,1,1,0,1
2095,b,215,3,2,2,0,0,0,1,379,6,0,0,0,1,Tanisha,f,b,0.0,1.0,0.0,b,a,837.0,0.018669743,0.8738047,10.039984,0.27488542,0.09255943,9.381095,0.0,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,1,1,1,0,-1.158248887773574,-1.3627762865341502,0.8417511122264261,-1.3527242619248454,0,1,0.11888030574574682,0.11888030574574682,0.08467028727237197,0.07246292366923036,0.15339561631985904,0.23625033966013997,1,1,1,1,1,1
2679,b,286,3,5,5,0,0,0,1,264,4,1,0,0,1,Ebony,f,b,0.0,1.0,0.0,b,a,928.0,0.0033358606,0.9816528,10.299677,0.19075057,0.32843062,10.003831,0.0,,,0.0,508.1,2434.0,,,1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Public,1,1,1,1,0,-0.5635549411781806,1.0980025475115718,2.4364450588218194,-0.43702891840311037,0,1,0.14081461336357026,0.14081461336357026,0.09633635336529822,0.07845022941892733,0.18150261807293389,0.24409750454056495,1,1,1,1,1,1
3871,53,53,4,4,14,0,1,0,0,13,1,1,0,1,1,Jamal,m,b,1.0,0.0,0.0,b,s,265.0,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1.0,,,0.0,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,0,0,1,0,1.220526898607999,0.2777429361629978,5.220526898607999,1.161629421097352,1,1,0.1060463887552639,0.1060463887552639,0.12012853158345865,0.10268944321010476,0.09353556262023882,0.10034392542961618,1,1,1,1,1,1
68,b,1,4,4,8,0,1,0,1,195,1,0,1,1,0,Aisha,f,b,1.0,0.0,0.0,c,a,404.0,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1.0,,,0.0,1166.0,10000.0,14.3,175.0,0.0,0.019722056,0.79926556,10.714818,0.09766058,0.3187502,9.934404,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private,1,1,1,0,0,0.031139005417212574,0.2777429361629978,4.031139005417213,0.4786664251186249,1,1,0.05858452198815674,0.05858452198815674,0.054213435296335245,0.02684403969309913,0.06460639697829497,0.026056982309948233,0,0,1,0,0,0
